STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
HWE,M,15,STORAGE,2015-01-01 00:00,2015-01-01 00:00,"33,416",,AF
HWE,M,15,STORAGE,2015-02-01 00:00,2015-02-01 00:00,"34,930",e,AF
HWE,M,15,STORAGE,2015-03-01 00:00,2015-03-01 00:00,"33,377",,AF
HWE,M,15,STORAGE,2015-04-01 00:00,2015-04-01 00:00,"32,983",,AF
HWE,M,15,STORAGE,2015-05-01 00:00,2015-05-01 00:00,"31,576",,AF
HWE,M,15,STORAGE,2015-06-01 00:00,2015-06-01 00:00,"29,790",,AF
HWE,M,15,STORAGE,2015-07-01 00:00,2015-07-01 00:00,"29,445",,AF
HWE,M,15,STORAGE,2015-08-01 00:00,2015-08-01 00:00,"23,308",,AF
HWE,M,15,STORAGE,2015-09-01 00:00,2015-09-01 00:00,"20,290",,AF
HWE,M,15,STORAGE,2015-10-01 00:00,2015-10-01 00:00,"22,660",,AF
HWE,M,15,STORAGE,2015-11-01 00:00,2015-11-01 00:00,"24,945",,AF
HWE,M,15,STORAGE,2015-12-01 00:00,2015-12-01 00:00,"27,255",,AF
HWE,M,15,STORAGE,2016-01-01 00:00,2016-01-01 00:00,"31,988",,AF
HWE,M,15,STORAGE,2016-02-01 00:00,2016-02-01 00:00,"32,985",,AF
HWE,M,15,STORAGE,2016-03-01 00:00,2016-03-01 00:00,"33,378",,AF
HWE,M,15,STORAGE,2016-04-01 00:00,2016-04-01 00:00,"31,916",,AF
HWE,M,15,STORAGE,2016-05-01 00:00,2016-05-01 00:00,"33,212",,AF
HWE,M,15,STORAGE,2016-06-01 00:00,2016-06-01 00:00,"33,025",,AF
HWE,M,15,STORAGE,2016-07-01 00:00,2016-07-01 00:00,"27,867",,AF
HWE,M,15,STORAGE,2016-08-01 00:00,2016-08-01 00:00,"30,532",,AF
HWE,M,15,STORAGE,2016-09-01 00:00,2016-09-01 00:00,"21,223",,AF
HWE,M,15,STORAGE,2016-10-01 00:00,2016-10-01 00:00,"18,357",,AF
HWE,M,15,STORAGE,2016-11-01 00:00,2016-11-01 00:00,"18,598",,AF
HWE,M,15,STORAGE,2016-12-01 00:00,2016-12-01 00:00,"25,102",,AF
HWE,M,15,STORAGE,2017-01-01 00:00,2017-01-01 00:00,"33,077",,AF
HWE,M,15,STORAGE,2017-02-01 00:00,2017-02-01 00:00,"32,895",,AF
HWE,M,15,STORAGE,2017-03-01 00:00,2017-03-01 00:00,"25,654",,AF
HWE,M,15,STORAGE,2017-04-01 00:00,2017-04-01 00:00,"24,054",,AF
HWE,M,15,STORAGE,2017-05-01 00:00,2017-05-01 00:00,"26,201",,AF
HWE,M,15,STORAGE,2017-06-01 00:00,2017-06-01 00:00,"26,500",,AF
HWE,M,15,STORAGE,2017-07-01 00:00,2017-07-01 00:00,"35,049",,AF
HWE,M,15,STORAGE,2017-08-01 00:00,2017-08-01 00:00,"29,466",,AF
HWE,M,15,STORAGE,2017-09-01 00:00,2017-09-01 00:00,"23,843",,AF
HWE,M,15,STORAGE,2017-10-01 00:00,2017-10-01 00:00,"25,555",,AF
HWE,M,15,STORAGE,2017-11-01 00:00,2017-11-01 00:00,"23,894",,AF
HWE,M,15,STORAGE,2017-12-01 00:00,2017-12-01 00:00,"30,345",,AF
HWE,M,15,STORAGE,2018-01-01 00:00,2018-01-01 00:00,"32,537",,AF
HWE,M,15,STORAGE,2018-02-01 00:00,2018-02-01 00:00,"28,891",,AF
HWE,M,15,STORAGE,2018-03-01 00:00,2018-03-01 00:00,"32,039",,AF
HWE,M,15,STORAGE,2018-04-01 00:00,2018-04-01 00:00,"34,224",,AF
HWE,M,15,STORAGE,2018-05-01 00:00,2018-05-01 00:00,"20,062",,AF
HWE,M,15,STORAGE,2018-06-01 00:00,2018-06-01 00:00,"33,273",,AF
